FlowCell Text Data File: 190706_sample2_258_2.csv
Software Version: 1.46A
Date: 2019-07-06
Time: 15:03:49
User: culviner

Experiment name: 070619_cold_ribosome_gradients

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: sucrose 5.0% to 20.0% v/v
Time: 4 hours
w2t:  x 10^0
Number of Tubes: 6
Sample Volume: .3 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 25.00

*** SCANNING SETTINGS ***
Scanning mode: DUAL UV OD
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Wavelength: 280 nm
Sensitivity: 0
Integration time: 200 ms
LED1 (260 nm) On Time: 8 ms
PD2 (280 nm) On Time: 4 ms
Sample A Zero: 633808
Source A Zero: 55987.2
Sample B Zero: 908300.5
Source B Zero: 75739.4

Data Columns:
SampleA, SourceA, SampleB, SourceB, Position, AbsA, AbsB, ratioA/B, Fraction Number, Fraction Volume (ml)
407713, 56093, 558445, 75768, 0.00, 0.906574, 0.981190, 0.923953, , 
407469, 56056, 558718, 75794, 0.09, 0.906448, 0.980896, 0.924102, , 
407558, 56060, 558709, 75781, 0.13, 0.906147, 0.980583, 0.924090, , 
407567, 56060, 558775, 75777, 0.17, 0.906102, 0.980239, 0.924369, , 
407735, 56094, 559122, 75798, 0.21, 0.906500, 0.979546, 0.925428, , 
407401, 56083, 559124, 75814, 0.25, 0.907775, 0.979964, 0.926335, , 
407424, 56084, 559180, 75810, 0.29, 0.907696, 0.979656, 0.926546, , 
407303, 56065, 559082, 75795, 0.33, 0.907611, 0.979610, 0.926502, , 
407178, 56038, 559018, 75797, 0.37, 0.907253, 0.979894, 0.925868, , 
407259, 56056, 559226, 75805, 0.41, 0.907503, 0.979357, 0.926631, , 
407295, 56087, 559457, 75807, 0.45, 0.908453, 0.978578, 0.928340, , 
407154, 56093, 559483, 75798, 0.49, 0.909381, 0.978245, 0.929604, , 
407413, 56112, 559688, 75804, 0.53, 0.908773, 0.977666, 0.929533, , 
407270, 56068, 559481, 75793, 0.57, 0.907886, 0.978119, 0.928196, , 
407242, 56064, 559553, 75783, 0.61, 0.907881, 0.977594, 0.928689, , 
407211, 56058, 559588, 75794, 0.65, 0.907817, 0.977760, 0.928466, , 
407242, 56051, 559553, 75809, 0.69, 0.907406, 0.978285, 0.927547, , 
407241, 56050, 559583, 75807, 0.73, 0.907375, 0.978124, 0.927668, , 
407070, 56033, 559470, 75776, 0.77, 0.907613, 0.977707, 0.928308, , 
407391, 56053, 559658, 75791, 0.81, 0.906731, 0.977428, 0.927670, , 
407981, 56071, 559816, 75792, 0.85, 0.904426, 0.976886, 0.925826, , 
408120, 56071, 559815, 75796, 0.89, 0.903729, 0.976996, 0.925008, , 
408029, 56042, 559709, 75809, 0.93, 0.903127, 0.977723, 0.923704, , 
408024, 56046, 559691, 75790, 0.97, 0.903298, 0.977283, 0.924296, , 
408095, 56053, 559781, 75795, 1.01, 0.903198, 0.977092, 0.924373, , 
408121, 56065, 559799, 75769, 1.05, 0.903505, 0.976335, 0.925405, , 
408126, 56058, 559813, 75777, 1.09, 0.903225, 0.976498, 0.924963, , 
408124, 56056, 559802, 75777, 1.13, 0.903162, 0.976537, 0.924861, , 
408018, 56018, 559697, 75809, 1.17, 0.902306, 0.977767, 0.922823, , 
408051, 56027, 559731, 75801, 1.21, 0.902469, 0.977431, 0.923307, , 
408020, 56015, 559693, 75807, 1.25, 0.902186, 0.977728, 0.922738, , 
408007, 56016, 559677, 75796, 1.29, 0.902288, 0.977493, 0.923063, , 
408048, 56026, 559721, 75789, 1.33, 0.902448, 0.977148, 0.923552, , 
408130, 56041, 559829, 75791, 1.37, 0.902584, 0.976813, 0.924010, , 
407984, 56017, 559635, 75769, 1.41, 0.902440, 0.976926, 0.923754, , 
408159, 56044, 559876, 75794, 1.45, 0.902548, 0.976723, 0.924057, , 
408061, 56018, 559760, 75798, 1.49, 0.902090, 0.977247, 0.923093, , 
408101, 56036, 559783, 75771, 1.53, 0.902547, 0.976446, 0.924318, , 
408027, 56019, 559698, 75769, 1.57, 0.902297, 0.976699, 0.923823, , 
407924, 56003, 559570, 75757, 1.61, 0.902229, 0.976841, 0.923619, , 
407817, 55967, 559446, 75775, 1.65, 0.901450, 0.977766, 0.921949, , 
407886, 55988, 559520, 75759, 1.69, 0.901872, 0.977074, 0.923033, , 
407917, 55984, 559579, 75783, 1.73, 0.901570, 0.977500, 0.922322, , 
407861, 55968, 559501, 75781, 1.77, 0.901266, 0.977728, 0.921797, , 
407907, 55981, 559550, 75770, 1.81, 0.901511, 0.977259, 0.922489, , 
407953, 55982, 559627, 75790, 1.85, 0.901316, 0.977513, 0.922050, , 
407863, 55961, 559509, 75793, 1.89, 0.901000, 0.978018, 0.921251, , 
408197, 56026, 559933, 75802, 1.93, 0.901701, 0.976731, 0.923182, , 
408120, 56002, 559846, 75814, 1.97, 0.901210, 0.977363, 0.922083, , 
408141, 56002, 559879, 75824, 2.02, 0.901105, 0.977510, 0.921837, , 
408155, 56011, 559893, 75804, 2.06, 0.901363, 0.976928, 0.922651, , 
408227, 56026, 559983, 75807, 2.10, 0.901550, 0.976684, 0.923073, , 
408315, 56054, 560075, 75778, 2.13, 0.902132, 0.975581, 0.924712, , 
408353, 56060, 560128, 75779, 2.17, 0.902160, 0.975417, 0.924897, , 
408349, 56059, 560133, 75783, 2.22, 0.902144, 0.975506, 0.924796, , 
408460, 56075, 560276, 75792, 2.26, 0.902171, 0.975230, 0.925085, , 
408214, 56019, 559975, 75797, 2.30, 0.901360, 0.976447, 0.923102, , 
408208, 56022, 559959, 75785, 2.33, 0.901499, 0.976185, 0.923492, , 
408364, 56036, 560181, 75825, 2.37, 0.901229, 0.976450, 0.922965, , 
408303, 56031, 560094, 75801, 2.41, 0.901352, 0.976125, 0.923398, , 
408251, 56013, 560035, 75813, 2.46, 0.900955, 0.976656, 0.922490, , 
408204, 56007, 559960, 75800, 2.50, 0.900971, 0.976580, 0.922578, , 
408361, 56043, 560154, 75793, 2.54, 0.901499, 0.975696, 0.923955, , 
408274, 56034, 560022, 75765, 2.58, 0.901607, 0.975426, 0.924321, , 
408292, 56042, 560046, 75756, 2.62, 0.901809, 0.975100, 0.924837, , 
408390, 56044, 560194, 75796, 2.66, 0.901391, 0.975632, 0.923904, , 
408419, 56047, 560232, 75797, 2.70, 0.901355, 0.975522, 0.923972, , 
408315, 56030, 560087, 75783, 2.74, 0.901255, 0.975671, 0.923729, , 
408436, 56052, 560246, 75790, 2.78, 0.901452, 0.975285, 0.924296, , 
408402, 56045, 560195, 75780, 2.82, 0.901367, 0.975203, 0.924287, , 
408519, 56062, 560360, 75795, 2.86, 0.901402, 0.975008, 0.924507, , 
408601, 56078, 560464, 75805, 2.90, 0.901575, 0.974900, 0.924787, , 
408458, 56056, 560274, 75779, 2.94, 0.901488, 0.974892, 0.924706, , 
408461, 56043, 560302, 75808, 2.98, 0.900998, 0.975562, 0.923568, , 
408358, 56022, 560164, 75797, 3.02, 0.900748, 0.975766, 0.923118, , 
408241, 55996, 560017, 75800, 3.06, 0.900384, 0.976375, 0.922170, , 
408241, 56001, 560009, 75784, 3.10, 0.900567, 0.975978, 0.922732, , 
408139, 55980, 559904, 75780, 3.14, 0.900311, 0.976250, 0.922213, , 
408127, 55974, 559912, 75783, 3.18, 0.900152, 0.976301, 0.922002, , 
408216, 56004, 560007, 75756, 3.22, 0.900802, 0.975241, 0.923671, , 
408285, 56014, 560101, 75766, 3.26, 0.900821, 0.975169, 0.923759, , 
408325, 56014, 560173, 75786, 3.30, 0.900621, 0.975441, 0.923296, , 
408352, 56023, 560194, 75776, 3.34, 0.900814, 0.975100, 0.923817, , 
408269, 56004, 560096, 75773, 3.38, 0.900536, 0.975373, 0.923274, , 
408267, 55999, 560110, 75779, 3.42, 0.900363, 0.975482, 0.922993, , 
408322, 56009, 560172, 75787, 3.46, 0.900453, 0.975472, 0.923095, , 
408389, 56021, 560261, 75782, 3.50, 0.900556, 0.975018, 0.923629, , 
408530, 56057, 560438, 75773, 3.54, 0.901164, 0.974142, 0.925084, , 
408503, 56033, 560425, 75806, 3.58, 0.900423, 0.975067, 0.923447, , 
408364, 56014, 560234, 75785, 3.62, 0.900425, 0.975195, 0.923328, , 
408428, 56019, 560325, 75800, 3.66, 0.900287, 0.975267, 0.923119, , 
408323, 56002, 560189, 75781, 3.70, 0.900192, 0.975251, 0.923037, , 
408395, 56011, 560293, 75794, 3.74, 0.900160, 0.975223, 0.923031, , 
