FlowCell Text Data File: 190706_sample4_259.csv
Software Version: 1.46A
Date: 2019-07-06
Time: 15:30:22
User: culviner

Experiment name: 070619_cold_ribosome_gradients

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: sucrose 5.0% to 20.0% v/v
Time: 4 hours
w2t:  x 10^0
Number of Tubes: 6
Sample Volume: .3 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 25.00

*** SCANNING SETTINGS ***
Scanning mode: DUAL UV OD
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Wavelength: 280 nm
Sensitivity: 0
Integration time: 200 ms
LED1 (260 nm) On Time: 8 ms
PD2 (280 nm) On Time: 4 ms
Sample A Zero: 633808
Source A Zero: 55987.2
Sample B Zero: 908300.5
Source B Zero: 75739.4

Data Columns:
SampleA, SourceA, SampleB, SourceB, Position, AbsA, AbsB, ratioA/B, Fraction Number, Fraction Volume (ml)
413955, 56007, 568077, 75750, 0.00, 0.872346, 0.946243, 0.921905, , 
414208, 55988, 569356, 75754, 0.02, 0.870402, 0.941816, 0.924174, , 
416641, 56010, 575441, 75746, 0.06, 0.859222, 0.920176, 0.933759, , 
414143, 55985, 568716, 75739, 0.10, 0.870613, 0.943684, 0.922569, , 
333627, 56002, 354475, 75738, 0.14, 1.313578, 1.896521, 0.692625, , 
330051, 56021, 578745, 75759, 0.18, 1.336322, 0.908982, 1.470130, , 
479659, 55991, 671634, 75741, 0.22, 0.570332, 0.608477, 0.937312, , 
444283, 55997, 615738, 75744, 0.26, 0.727312, 0.783696, 0.928053, , 
426055, 56014, 574729, 75726, 0.30, 0.813651, 0.922139, 0.882352, , 
409291, 56040, 558825, 75728, 0.34, 0.896735, 0.978755, 0.916201, , 
398155, 56030, 548410, 75745, 0.39, 0.952812, 1.017127, 0.936768, , 
397261, 56003, 545610, 75720, 0.42, 0.956425, 1.026779, 0.931481, , 
397500, 56019, 545422, 75719, 0.47, 0.955779, 1.027447, 0.930247, , 
397691, 55987, 545845, 75739, 0.50, 0.953627, 1.026417, 0.929084, , 
398580, 56019, 546169, 75737, 0.54, 0.950228, 1.025167, 0.926900, , 
399153, 56020, 546774, 75753, 0.59, 0.947325, 1.023362, 0.925699, , 
399469, 56014, 547276, 75746, 0.63, 0.945486, 1.021326, 0.925744, , 
399744, 56013, 547791, 75748, 0.67, 0.944042, 1.019483, 0.926000, , 
400056, 56014, 547925, 75740, 0.70, 0.942482, 1.018777, 0.925111, , 
400257, 56007, 547897, 75741, 0.74, 0.941198, 1.018907, 0.923734, , 
400263, 56007, 547877, 75734, 0.79, 0.941168, 1.018794, 0.923806, , 
400063, 56008, 547856, 75715, 0.83, 0.942227, 1.018366, 0.925234, , 
399865, 56011, 547957, 75737, 0.87, 0.943349, 1.018580, 0.926142, , 
399964, 56005, 548025, 75765, 0.90, 0.942624, 1.019075, 0.924980, , 
400048, 56018, 548166, 75745, 0.94, 0.942669, 1.018024, 0.925979, , 
400010, 55992, 548172, 75776, 0.99, 0.941913, 1.018827, 0.924508, , 
399819, 55946, 547936, 75776, 1.03, 0.941209, 1.019695, 0.923030, , 
399883, 55963, 548080, 75769, 1.07, 0.941503, 1.018979, 0.923967, , 
399976, 55978, 548163, 75748, 1.11, 0.941576, 1.018115, 0.924823, , 
399941, 55956, 548048, 75743, 1.15, 0.940950, 1.018405, 0.923946, , 
400288, 56009, 548502, 75777, 1.19, 0.941113, 1.017640, 0.924799, , 
400355, 56027, 548625, 75752, 1.23, 0.941428, 1.016523, 0.926126, , 
400326, 56011, 548619, 75769, 1.27, 0.940992, 1.016997, 0.925265, , 
400263, 55998, 548580, 75756, 1.31, 0.940839, 1.016795, 0.925299, , 
400240, 55986, 548595, 75769, 1.35, 0.940518, 1.017086, 0.924719, , 
400125, 55971, 548465, 75738, 1.39, 0.940558, 1.016738, 0.925073, , 
400220, 55976, 548641, 75769, 1.43, 0.940255, 1.016917, 0.924613, , 
400321, 56005, 548785, 75749, 1.47, 0.940798, 1.015856, 0.926114, , 
400398, 56013, 548925, 75763, 1.51, 0.940697, 1.015714, 0.926144, , 
400323, 55995, 548861, 75769, 1.55, 0.940423, 1.016109, 0.925514, , 
400307, 55987, 548868, 75766, 1.59, 0.940212, 1.016003, 0.925403, , 
400378, 56001, 549016, 75763, 1.63, 0.940361, 1.015380, 0.926117, , 
400238, 55964, 548933, 75772, 1.67, 0.939724, 1.015924, 0.924994, , 
400040, 55928, 548779, 75750, 1.71, 0.939420, 1.015904, 0.924713, , 
400193, 55964, 549051, 75730, 1.75, 0.939954, 1.014373, 0.926635, , 
400143, 55943, 549074, 75754, 1.79, 0.939442, 1.014927, 0.925625, , 
400034, 55918, 549000, 75745, 1.83, 0.939085, 1.014960, 0.925243, , 
400119, 55932, 549201, 75756, 1.87, 0.939162, 1.014514, 0.925726, , 
400094, 55922, 549253, 75764, 1.91, 0.938924, 1.014536, 0.925471, , 
400105, 55916, 549342, 75788, 1.95, 0.938648, 1.014848, 0.924915, , 
400139, 55929, 549411, 75770, 1.99, 0.938950, 1.014116, 0.925880, , 
400123, 55920, 549412, 75771, 2.03, 0.938703, 1.014139, 0.925615, , 
400093, 55916, 549405, 75770, 2.07, 0.938710, 1.014138, 0.925623, , 
400182, 55932, 549556, 75768, 2.11, 0.938840, 1.013531, 0.926306, , 
400176, 55930, 549581, 75773, 2.15, 0.938798, 1.013573, 0.926226, , 
400271, 55961, 549723, 75745, 2.19, 0.939446, 1.012307, 0.928025, , 
400573, 56024, 550150, 75751, 2.23, 0.940205, 1.010902, 0.930065, , 
400409, 55991, 549966, 75743, 2.27, 0.939837, 1.011363, 0.929278, , 
400374, 55986, 549977, 75742, 2.31, 0.939833, 1.011296, 0.929335, , 
400426, 55997, 550115, 75743, 2.35, 0.939969, 1.010817, 0.929911, , 
