FlowCell Text Data File: 190706_sample3_258_3.csv
Software Version: 1.46A
Date: 2019-07-06
Time: 15:16:45
User: culviner

Experiment name: 070619_cold_ribosome_gradients

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: sucrose 5.0% to 20.0% v/v
Time: 4 hours
w2t:  x 10^0
Number of Tubes: 6
Sample Volume: .3 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 25.00

*** SCANNING SETTINGS ***
Scanning mode: DUAL UV OD
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Wavelength: 280 nm
Sensitivity: 0
Integration time: 200 ms
LED1 (260 nm) On Time: 8 ms
PD2 (280 nm) On Time: 4 ms
Sample A Zero: 633808
Source A Zero: 55987.2
Sample B Zero: 908300.5
Source B Zero: 75739.4

Data Columns:
SampleA, SourceA, SampleB, SourceB, Position, AbsA, AbsB, ratioA/B, Fraction Number, Fraction Volume (ml)
405375, 55993, 561111, 75773, 0.00, 0.914690, 0.971723, 0.941307, , 
409022, 55985, 566547, 75735, 0.09, 0.896072, 0.951279, 0.941965, , 
404080, 55974, 513921, 75749, 0.13, 0.920542, 1.148154, 0.801758, , 
395284, 55951, 516877, 75767, 0.17, 0.964733, 1.137073, 0.848435, , 
400025, 55988, 518665, 75768, 0.21, 0.941690, 1.130139, 0.833252, , 
400278, 55981, 521256, 75756, 0.25, 0.940141, 1.119776, 0.839580, , 
400533, 56008, 522659, 75766, 0.29, 0.939825, 1.114624, 0.843176, , 
400373, 55981, 523490, 75752, 0.33, 0.939655, 1.111049, 0.845737, , 
400301, 55979, 524030, 75740, 0.37, 0.939950, 1.108652, 0.847832, , 
400334, 55960, 524260, 75772, 0.41, 0.939087, 1.108619, 0.847078, , 
400305, 55962, 524348, 75762, 0.45, 0.939308, 1.108015, 0.847740, , 
400450, 55988, 524663, 75793, 0.49, 0.939518, 1.107629, 0.848225, , 
400560, 56019, 524870, 75774, 0.53, 0.940088, 1.106328, 0.849737, , 
400321, 55983, 524674, 75746, 0.57, 0.939994, 1.106336, 0.849646, , 
400299, 55970, 524716, 75766, 0.61, 0.939632, 1.106707, 0.849034, , 
400288, 55970, 524693, 75754, 0.65, 0.939688, 1.106476, 0.849262, , 
400285, 55967, 524727, 75754, 0.69, 0.939593, 1.106345, 0.849277, , 
400170, 55956, 524629, 75704, 0.74, 0.939779, 1.105391, 0.850178, , 
400258, 55960, 524880, 75738, 0.78, 0.939476, 1.105332, 0.849949, , 
400322, 55973, 524990, 75750, 0.82, 0.939624, 1.105229, 0.850162, , 
400212, 55966, 524829, 75723, 0.86, 0.939930, 1.105129, 0.850516, , 
400147, 55957, 524764, 75737, 0.90, 0.939933, 1.105751, 0.850041, , 
400175, 55966, 524815, 75749, 0.94, 0.940119, 1.105874, 0.850114, , 
400107, 55967, 524810, 75731, 0.98, 0.940504, 1.105415, 0.850815, , 
400020, 55954, 524779, 75731, 1.02, 0.940473, 1.105534, 0.850696, , 
399954, 55957, 524768, 75717, 1.06, 0.940920, 1.105203, 0.851355, , 
399954, 55961, 524845, 75733, 1.09, 0.941067, 1.105333, 0.851387, , 
400011, 55979, 525026, 75741, 1.14, 0.941433, 1.104851, 0.852090, , 
400002, 55986, 525165, 75732, 1.18, 0.941735, 1.104078, 0.852960, , 
399951, 55985, 525230, 75723, 1.22, 0.941959, 1.103589, 0.853542, , 
399833, 55969, 525195, 75730, 1.26, 0.941978, 1.103910, 0.853311, , 
399739, 55947, 525160, 75742, 1.30, 0.941655, 1.104364, 0.852668, , 
399744, 55956, 525265, 75728, 1.34, 0.941959, 1.103588, 0.853542, , 
399729, 55962, 525339, 75715, 1.38, 0.942255, 1.102958, 0.854298, , 
399746, 55951, 525461, 75765, 1.42, 0.941765, 1.103821, 0.853187, , 
399679, 55952, 525470, 75736, 1.46, 0.942145, 1.103014, 0.854155, , 
