FlowCell Text Data File: 181108_setB_ribodeg_s6.csv
Software Version: 1.46A
Date: 2018-11-08
Time: 13:02:48
User: culviner

Experiment name: 181108_setB_ribodeg

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: sucrose 5.0% to 20.0% v/v
Time: 4 hours
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: .3 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 25.00

*** SCANNING SETTINGS ***
Scanning mode: DUAL UV OD
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Wavelength: 280 nm
Sensitivity: 0
Integration time: 200 ms
LED1 (260 nm) On Time: 8 ms
PD2 (280 nm) On Time: 4 ms
Sample A Zero: 631688
Source A Zero: 56881.5
Sample B Zero: 917429.8
Source B Zero: 74858.2

Data Columns:
SampleA, SourceA, SampleB, SourceB, Position, AbsA, AbsB, ratioA/B, Fraction Number, Fraction Volume (ml)
388878, 56532, 559813, 74676, 0.00, 0.980016, 0.990743, 0.989172, , 
389264, 56535, 561092, 74675, 0.00, 0.978094, 0.986117, 0.991865, , 
390828, 56501, 564944, 74649, 0.02, 0.968659, 0.971625, 0.996948, , 
387793, 56490, 545776, 74678, 0.06, 0.984212, 1.041982, 0.944557, , 
243128, 56490, 352775, 74672, 0.10, 1.939506, 1.921386, 1.009431, , 
381142, 56506, 555926, 74642, 0.14, 1.020188, 1.003869, 1.016256, , 
381665, 56500, 552074, 74677, 0.18, 1.017165, 1.018829, 0.998367, , 
381759, 56496, 553051, 74678, 0.22, 1.016516, 1.015292, 1.001206, , 
381985, 56500, 553956, 74679, 0.26, 1.015450, 1.012024, 1.003386, , 
381999, 56482, 554282, 74663, 0.30, 1.014723, 1.010406, 1.004273, , 
382141, 56498, 554745, 74674, 0.34, 1.014542, 1.009020, 1.005473, , 
382151, 56488, 554883, 74671, 0.38, 1.014127, 1.008438, 1.005642, , 
382244, 56499, 554905, 74655, 0.42, 1.014027, 1.007926, 1.006054, , 
382339, 56494, 555031, 74683, 0.46, 1.013338, 1.008224, 1.005072, , 
382425, 56498, 555152, 74692, 0.50, 1.013022, 1.008027, 1.004955, , 
382553, 56526, 555302, 74676, 0.54, 1.013351, 1.007051, 1.006256, , 
382670, 56537, 555434, 74682, 0.58, 1.013124, 1.006734, 1.006347, , 
382637, 56518, 555381, 74692, 0.62, 1.012613, 1.007196, 1.005378, , 
382860, 56560, 555676, 74699, 0.66, 1.012940, 1.006315, 1.006584, , 
382792, 56541, 555605, 74695, 0.70, 1.012616, 1.006464, 1.006113, , 
382814, 56525, 555659, 74711, 0.74, 1.011920, 1.006700, 1.005185, , 
382824, 56507, 555709, 74734, 0.78, 1.011215, 1.007139, 1.004047, , 
383043, 56552, 556014, 74732, 0.82, 1.011673, 1.005979, 1.005660, , 
382930, 56527, 555858, 74714, 0.86, 1.011372, 1.006059, 1.005281, , 
382900, 56512, 555767, 74715, 0.90, 1.010990, 1.006416, 1.004544, , 
382977, 56514, 555870, 74736, 0.94, 1.010651, 1.006609, 1.004015, , 
382916, 56518, 555759, 74685, 0.98, 1.011121, 1.005636, 1.005455, , 
382875, 56511, 555679, 74663, 1.02, 1.011087, 1.005332, 1.005724, , 
382849, 56493, 555632, 74674, 1.06, 1.010574, 1.005800, 1.004747, , 
382865, 56491, 555641, 74673, 1.10, 1.010416, 1.005740, 1.004649, , 
382984, 56515, 555777, 74665, 1.14, 1.010649, 1.005031, 1.005590, , 
383059, 56518, 555890, 74687, 1.18, 1.010357, 1.005215, 1.005116, , 
383103, 56519, 555953, 74696, 1.22, 1.010158, 1.005229, 1.004904, , 
382882, 56466, 555663, 74695, 1.26, 1.009420, 1.006254, 1.003146, , 
382868, 56465, 555635, 74687, 1.30, 1.009458, 1.006140, 1.003298, , 
382938, 56476, 555724, 74690, 1.34, 1.009483, 1.005898, 1.003564, , 
383076, 56494, 555902, 74717, 1.39, 1.009397, 1.005981, 1.003396, , 
382914, 56464, 555670, 74691, 1.43, 1.009176, 1.006121, 1.003037, , 
383067, 56494, 555886, 74703, 1.47, 1.009446, 1.005661, 1.003763, , 
383110, 56504, 555931, 74699, 1.50, 1.009578, 1.005390, 1.004166, , 
383199, 56519, 556040, 74708, 1.55, 1.009646, 1.005238, 1.004385, , 
383154, 56516, 555964, 74684, 1.59, 1.009778, 1.004866, 1.004888, , 
383256, 56532, 556087, 74696, 1.63, 1.009812, 1.004744, 1.005045, , 
383127, 56514, 555908, 74662, 1.67, 1.009849, 1.004475, 1.005351, , 
383214, 56516, 556033, 74693, 1.71, 1.009457, 1.004858, 1.004577, , 
383138, 56513, 555896, 74649, 1.75, 1.009754, 1.004167, 1.005564, , 
383288, 56533, 556085, 74672, 1.79, 1.009677, 1.004103, 1.005552, , 
383243, 56522, 556012, 74666, 1.83, 1.009519, 1.004206, 1.005292, , 
383279, 56512, 556077, 74695, 1.87, 1.008965, 1.004753, 1.004193, , 
383530, 56566, 556398, 74701, 1.91, 1.009580, 1.003751, 1.005807, , 
383463, 56551, 556273, 74683, 1.95, 1.009395, 1.003719, 1.005655, , 
383427, 56539, 556222, 74681, 1.99, 1.009153, 1.003849, 1.005283, , 
383360, 56524, 556122, 74674, 2.03, 1.008967, 1.004023, 1.004925, , 
383471, 56534, 556284, 74704, 2.07, 1.008737, 1.004245, 1.004473, , 
383524, 56538, 556358, 74718, 2.11, 1.008599, 1.004355, 1.004225, , 
