FlowCell Text Data File: 181108_setB_ribodeg_s5.csv
Software Version: 1.46A
Date: 2018-11-08
Time: 12:45:59
User: culviner

Experiment name: 181108_setB_ribodeg

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: sucrose 5.0% to 20.0% v/v
Time: 4 hours
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: .3 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 25.00

*** SCANNING SETTINGS ***
Scanning mode: DUAL UV OD
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Wavelength: 280 nm
Sensitivity: 0
Integration time: 200 ms
LED1 (260 nm) On Time: 8 ms
PD2 (280 nm) On Time: 4 ms
Sample A Zero: 631688
Source A Zero: 56881.5
Sample B Zero: 917429.8
Source B Zero: 74858.2

Data Columns:
SampleA, SourceA, SampleB, SourceB, Position, AbsA, AbsB, ratioA/B, Fraction Number, Fraction Volume (ml)
391111, 56646, 573946, 74800, 0.00, 0.972422, 0.943833, 1.030290, 0, 0.209
391111, 56646, 573946, 74800, 0.00, 0.972422, 0.943833, 1.030290, 0, 0.209
391199, 56683, 574140, 74787, 0.00, 0.973298, 0.942802, 1.032346, , 
391108, 56680, 574093, 74770, 0.00, 0.973666, 0.942509, 1.033057, , 
390958, 56652, 573967, 74776, 0.00, 0.973439, 0.943113, 1.032156, , 
390926, 56658, 573947, 74758, 0.03, 0.973824, 0.942698, 1.033018, , 
390899, 56656, 573949, 74760, 0.07, 0.973893, 0.942745, 1.033040, , 
390968, 56660, 574066, 74779, 0.11, 0.973676, 0.942846, 1.032699, , 
390765, 56620, 573820, 74772, 0.15, 0.973294, 0.943521, 1.031554, , 
390766, 56636, 573898, 74756, 0.19, 0.973866, 0.942816, 1.032934, , 
390903, 56696, 574276, 74757, 0.23, 0.975316, 0.941516, 1.035899, , 
390728, 56693, 574217, 74742, 0.27, 0.976124, 0.941318, 1.036975, , 
390578, 56668, 574088, 74744, 0.31, 0.976007, 0.941825, 1.036293, , 
390578, 56671, 574147, 74760, 0.34, 0.976115, 0.942050, 1.036161, , 
390559, 56663, 574151, 74766, 0.39, 0.975926, 0.942197, 1.035798, , 
390521, 56664, 574108, 74757, 0.43, 0.976161, 0.942106, 1.036148, , 
390529, 56661, 574118, 74758, 0.47, 0.976011, 0.942097, 1.035998, , 
390565, 56671, 574177, 74759, 0.51, 0.976183, 0.941917, 1.036379, , 
390481, 56668, 574069, 74728, 0.55, 0.976515, 0.941460, 1.037234, , 
390397, 56656, 573987, 74724, 0.59, 0.976522, 0.941641, 1.037043, , 
390328, 56635, 573927, 74740, 0.63, 0.976125, 0.942283, 1.035915, , 
390177, 56605, 573752, 74738, 0.67, 0.975833, 0.942844, 1.034989, , 
390348, 56652, 574051, 74744, 0.71, 0.976634, 0.941955, 1.036816, , 
390466, 56669, 574254, 74776, 0.75, 0.976630, 0.942105, 1.036646, , 
390372, 56671, 574133, 74727, 0.79, 0.977195, 0.941209, 1.038234, , 
390431, 56680, 574267, 74753, 0.83, 0.977210, 0.941440, 1.037996, , 
390408, 56675, 574289, 74763, 0.87, 0.977150, 0.941632, 1.037720, , 
390412, 56691, 574312, 74732, 0.91, 0.977707, 0.940715, 1.039323, , 
390398, 56688, 574330, 74735, 0.95, 0.977672, 0.940733, 1.039266, , 
390396, 56677, 574343, 74755, 0.99, 0.977285, 0.941227, 1.038310, , 
390401, 56687, 574361, 74744, 1.03, 0.977620, 0.940867, 1.039063, , 
390325, 56671, 574256, 74733, 1.07, 0.977441, 0.940939, 1.038793, , 
390406, 56685, 574400, 74756, 1.11, 0.977522, 0.941054, 1.038752, , 
390565, 56726, 574622, 74751, 1.15, 0.978168, 0.940140, 1.040449, , 
390166, 56631, 574100, 74749, 1.19, 0.976830, 0.941918, 1.037065, , 
390207, 56637, 574169, 74752, 1.23, 0.976832, 0.941757, 1.037244, , 
390102, 56612, 574016, 74750, 1.27, 0.976479, 0.942240, 1.036338, , 
390167, 56625, 574100, 74754, 1.31, 0.976608, 0.942053, 1.036681, , 
390196, 56635, 574144, 74746, 1.35, 0.976817, 0.941683, 1.037310, , 
390423, 56682, 574464, 74755, 1.39, 0.977324, 0.940802, 1.038820, , 
390259, 56638, 574229, 74761, 1.43, 0.976595, 0.941789, 1.036958, , 
390365, 56659, 574380, 74766, 1.47, 0.976798, 0.941394, 1.037609, , 
390535, 56691, 574620, 74777, 1.51, 0.977062, 0.940848, 1.038491, , 
390401, 56659, 574432, 74769, 1.55, 0.976609, 0.941292, 1.037520, , 
390307, 56652, 574295, 74737, 1.59, 0.976849, 0.940910, 1.038196, , 
390298, 56650, 574276, 74733, 1.63, 0.976824, 0.940869, 1.038215, , 
390311, 56638, 574316, 74759, 1.67, 0.976323, 0.941429, 1.037064, , 
390556, 56697, 574649, 74759, 1.71, 0.977169, 0.940261, 1.039253, , 
390624, 56700, 574746, 74777, 1.75, 0.976921, 0.940406, 1.038829, , 
390681, 56717, 574798, 74766, 1.79, 0.977236, 0.939927, 1.039693, , 
390807, 56742, 574969, 74773, 1.83, 0.977478, 0.939516, 1.040405, , 
390722, 56722, 574856, 74779, 1.87, 0.977201, 0.940074, 1.039494, , 
390594, 56694, 574674, 74770, 1.91, 0.976862, 0.940470, 1.038695, , 
390677, 56721, 574788, 74763, 1.95, 0.977401, 0.939881, 1.039920, , 
390771, 56735, 574922, 74780, 1.99, 0.977414, 0.939870, 1.039946, , 
390700, 56717, 574818, 74774, 2.03, 0.977136, 0.940073, 1.039426, , 
390793, 56736, 574944, 74779, 2.07, 0.977335, 0.939766, 1.039977, , 
390633, 56709, 574709, 74761, 2.11, 0.977199, 0.940105, 1.039457, , 
390771, 56732, 574910, 74783, 2.15, 0.977306, 0.939993, 1.039695, , 
390745, 56728, 574874, 74776, 2.19, 0.977297, 0.939930, 1.039755, , 
