FlowCell Text Data File: 181107_setA_ribodeg_s1.csv
Software Version: 1.46A
Date: 2018-11-07
Time: 15:46:33
User: culviner

Experiment name: 181107_setA_ribodeg

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: sucrose 5.0% to 20.0% v/v
Time: 4 hours
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: .3 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 25.00

*** SCANNING SETTINGS ***
Scanning mode: DUAL UV OD
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Wavelength: 280 nm
Sensitivity: 0
Integration time: 200 ms
LED1 (260 nm) On Time: 8 ms
PD2 (280 nm) On Time: 4 ms
Sample A Zero: 675380
Source A Zero: 56977.1
Sample B Zero: 964872.0
Source B Zero: 75020.4

Data Columns:
SampleA, SourceA, SampleB, SourceB, Position, AbsA, AbsB, ratioA/B, Fraction Number, Fraction Volume (ml)
486102, 56875, 659426, 74951, 0.00, 0.669207, 0.765325, 0.874409, , 
485994, 56856, 659235, 74949, 0.00, 0.668978, 0.765855, 0.873505, , 
486476, 56886, 660408, 74942, 0.03, 0.668029, 0.762083, 0.876582, , 
485881, 56858, 658761, 74940, 0.07, 0.669526, 0.767063, 0.872843, , 
485510, 56842, 657432, 74968, 0.11, 0.670513, 0.771886, 0.868668, , 
485306, 56835, 657094, 74935, 0.15, 0.671121, 0.772035, 0.869288, , 
485252, 56833, 657078, 74935, 0.18, 0.671276, 0.772084, 0.869434, , 
485221, 56854, 657178, 74928, 0.22, 0.672163, 0.771589, 0.871141, , 
484922, 56830, 657013, 74932, 0.27, 0.672560, 0.772203, 0.870963, , 
484743, 56820, 656908, 74929, 0.31, 0.672955, 0.772444, 0.871203, , 
485031, 56870, 657313, 74932, 0.35, 0.673540, 0.771283, 0.873272, , 
484703, 56823, 656975, 74939, 0.39, 0.673232, 0.772508, 0.871490, , 
484650, 56812, 656909, 74941, 0.43, 0.673060, 0.772764, 0.870977, , 
484777, 56839, 657086, 74946, 0.47, 0.673496, 0.772355, 0.872003, , 
484933, 56868, 657302, 74963, 0.51, 0.673881, 0.772150, 0.872734, , 
484772, 56848, 657108, 74938, 0.55, 0.673841, 0.772073, 0.872769, , 
484889, 56855, 657257, 74947, 0.59, 0.673599, 0.771858, 0.872699, , 
485228, 56905, 657704, 74964, 0.63, 0.673968, 0.770945, 0.874211, , 
485212, 56914, 657702, 74943, 0.67, 0.674359, 0.770386, 0.875352, , 
