FlowCell Text Data File: 181104_setB_ribodeg_s3.csv
Software Version: 1.46A
Date: 2018-11-04
Time: 16:32:09
User: culviner

Experiment name: 181104_setB_ribodeg

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: sucrose 5.0% to 20.0% v/v
Time: 4 hours
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: .3 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 25.00

*** SCANNING SETTINGS ***
Scanning mode: DUAL UV OD
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Wavelength: 280 nm
Sensitivity: 0
Integration time: 200 ms
LED1 (260 nm) On Time: 8 ms
PD2 (280 nm) On Time: 4 ms
Sample A Zero: 614608
Source A Zero: 57195.6
Sample B Zero: 889347.4
Source B Zero: 74895.4

Data Columns:
SampleA, SourceA, SampleB, SourceB, Position, AbsA, AbsB, ratioA/B, Fraction Number, Fraction Volume (ml)
431522, 57087, 630007, 74894, 72.16, 0.719749, 0.694855, 1.035826, , 
433088, 57086, 632523, 74888, 72.20, 0.712302, 0.686660, 1.037342, , 
435076, 57091, 634860, 74878, 72.24, 0.703110, 0.678958, 1.035573, , 
436789, 57096, 637262, 74910, 72.28, 0.695249, 0.672207, 1.034278, , 
437986, 57112, 638923, 74903, 72.32, 0.690223, 0.666772, 1.035170, , 
440061, 57135, 641709, 74902, 72.36, 0.681376, 0.657976, 1.035564, , 
441978, 57130, 644337, 74895, 72.40, 0.672303, 0.649549, 1.035030, , 
443715, 57135, 646559, 74890, 72.44, 0.664456, 0.642476, 1.034212, , 
445189, 57114, 648384, 74891, 72.48, 0.656918, 0.636822, 1.031558, , 
446528, 57148, 650557, 74903, 72.52, 0.651991, 0.630401, 1.034249, , 
447185, 57132, 651912, 74883, 72.56, 0.648410, 0.625669, 1.036347, , 
449687, 57111, 655089, 74916, 72.60, 0.636242, 0.616758, 1.031591, , 
451106, 57152, 657046, 74886, 72.64, 0.631264, 0.609938, 1.034963, , 
452846, 57160, 659401, 74895, 72.68, 0.623673, 0.602969, 1.034337, , 
454404, 57176, 661514, 74905, 72.72, 0.617218, 0.596789, 1.034231, 13, 0.798
455596, 57166, 663455, 74881, 72.76, 0.611500, 0.590238, 1.036023, , 
457420, 57120, 665838, 74901, 72.80, 0.601677, 0.583550, 1.031065, , 
459106, 57114, 668027, 74916, 72.84, 0.593935, 0.577338, 1.028747, , 
460283, 57143, 669928, 74876, 72.88, 0.589734, 0.570534, 1.033654, , 
461817, 57113, 672145, 74878, 72.92, 0.581852, 0.563928, 1.031784, , 
462284, 57115, 673349, 74890, 72.96, 0.579856, 0.560644, 1.034268, , 
464252, 57128, 676133, 74903, 73.00, 0.571629, 0.552677, 1.034292, , 
465807, 57115, 677993, 74923, 73.04, 0.564322, 0.547678, 1.030390, , 
467115, 57107, 679934, 74908, 73.08, 0.558298, 0.541512, 1.030997, , 
468850, 57103, 682158, 74893, 73.12, 0.550569, 0.534527, 1.030012, , 
470507, 57105, 684392, 74911, 73.16, 0.543422, 0.528421, 1.028388, , 
472156, 57112, 686602, 74900, 73.20, 0.536514, 0.521627, 1.028540, , 
474016, 57151, 689104, 74913, 73.24, 0.529866, 0.514645, 1.029576, , 
474904, 57148, 690493, 74891, 73.28, 0.525929, 0.509994, 1.031246, , 
476521, 57151, 692641, 74922, 73.32, 0.519082, 0.504568, 1.028765, , 
478242, 57130, 695052, 74894, 73.36, 0.510953, 0.496811, 1.028467, , 
479617, 57127, 696940, 74882, 73.40, 0.504972, 0.491020, 1.028413, , 
481188, 57133, 699095, 74885, 73.44, 0.498495, 0.484878, 1.028084, , 
482694, 57143, 701300, 74887, 73.48, 0.492460, 0.478584, 1.028992, , 
484115, 57145, 703220, 74895, 73.52, 0.486517, 0.473289, 1.027948, , 
485734, 57149, 705381, 74907, 73.56, 0.479828, 0.467427, 1.026530, , 
487117, 57127, 707563, 74888, 73.60, 0.473223, 0.460691, 1.027204, , 
