FlowCell Text Data File: 181104_setB_ribodeg_s2.csv
Software Version: 1.46A
Date: 2018-11-04
Time: 16:05:01
User: culviner

Experiment name: 181104_setB_ribodeg

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: sucrose 5.0% to 20.0% v/v
Time: 4 hours
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: .3 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 25.00

*** SCANNING SETTINGS ***
Scanning mode: DUAL UV OD
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Wavelength: 280 nm
Sensitivity: 0
Integration time: 200 ms
LED1 (260 nm) On Time: 8 ms
PD2 (280 nm) On Time: 4 ms
Sample A Zero: 682846
Source A Zero: 57367.0
Sample B Zero: 973743.2
Source B Zero: 75009.7

Data Columns:
SampleA, SourceA, SampleB, SourceB, Position, AbsA, AbsB, ratioA/B, Fraction Number, Fraction Volume (ml)
500357, 57194, 677777, 74934, 0.00, 0.630053, 0.728278, 0.865127, , 
499734, 57160, 676079, 74921, 0.09, 0.631386, 0.732984, 0.861390, , 
498881, 57162, 672831, 74902, 0.13, 0.634953, 0.742180, 0.855524, , 
499120, 57174, 673464, 74916, 0.17, 0.634402, 0.740661, 0.856535, , 
498956, 57145, 673187, 74907, 0.21, 0.634037, 0.741248, 0.855363, , 
498622, 57072, 672722, 74923, 0.25, 0.632791, 0.743071, 0.851589, , 
498847, 57108, 672987, 74928, 0.29, 0.633158, 0.742412, 0.852840, , 
498987, 57125, 673154, 74942, 0.33, 0.633193, 0.742289, 0.853028, , 
499120, 57145, 673294, 74933, 0.37, 0.633364, 0.741627, 0.854019, , 
499118, 57142, 673267, 74926, 0.41, 0.633265, 0.741520, 0.854009, , 
499005, 57127, 673107, 74903, 0.45, 0.633191, 0.741380, 0.854071, , 
499008, 57115, 673105, 74925, 0.49, 0.632749, 0.741978, 0.852787, , 
499256, 57160, 673406, 74908, 0.53, 0.633344, 0.740620, 0.855154, , 
499220, 57156, 673349, 74895, 0.57, 0.633348, 0.740440, 0.855367, , 
499452, 57180, 673653, 74929, 0.61, 0.633256, 0.740445, 0.855237, , 
499377, 57164, 673543, 74921, 0.65, 0.632991, 0.740559, 0.854747, , 
499431, 57170, 673608, 74927, 0.69, 0.632985, 0.740526, 0.854777, , 
499348, 57151, 673483, 74906, 0.73, 0.632645, 0.740335, 0.854538, , 
499570, 57165, 673765, 74947, 0.77, 0.632236, 0.740594, 0.853688, , 
499568, 57170, 673740, 74925, 0.81, 0.632423, 0.740077, 0.854537, , 
499464, 57150, 673604, 74918, 0.86, 0.632134, 0.740296, 0.853893, , 
499588, 57184, 673746, 74891, 0.90, 0.632843, 0.739145, 0.856182, , 
499658, 57190, 673839, 74906, 0.94, 0.632771, 0.739270, 0.855940, , 
499705, 57202, 673895, 74903, 0.98, 0.633007, 0.739022, 0.856548, , 
499657, 57172, 673828, 74921, 1.01, 0.632131, 0.739707, 0.854569, , 
499728, 57186, 673901, 74899, 1.06, 0.632341, 0.738896, 0.855791, , 
499882, 57195, 674091, 74923, 1.10, 0.632032, 0.738974, 0.855284, , 
499687, 57163, 673839, 74912, 1.13, 0.631686, 0.739432, 0.854285, , 
499814, 57178, 674000, 74919, 1.17, 0.631702, 0.739138, 0.854647, , 
499764, 57168, 673926, 74913, 1.22, 0.631549, 0.739198, 0.854371, , 
499486, 57121, 673569, 74909, 1.26, 0.631005, 0.740159, 0.852527, , 
499383, 57101, 673428, 74896, 1.30, 0.630710, 0.740231, 0.852046, , 
499466, 57108, 673536, 74909, 1.34, 0.630621, 0.740257, 0.851894, , 
499508, 57110, 673583, 74911, 1.38, 0.630521, 0.740171, 0.851859, , 
499623, 57134, 673729, 74905, 1.41, 0.630909, 0.739572, 0.853073, , 
499732, 57140, 673877, 74925, 1.46, 0.630678, 0.739668, 0.852650, , 
499614, 57128, 673714, 74904, 1.50, 0.630731, 0.739590, 0.852812, , 
499703, 57138, 673834, 74918, 1.54, 0.630725, 0.739608, 0.852783, , 
499672, 57129, 673776, 74918, 1.58, 0.630530, 0.739781, 0.852319, , 
499651, 57129, 673753, 74903, 1.62, 0.630616, 0.739447, 0.852821, , 
499654, 57119, 673740, 74911, 1.66, 0.630245, 0.739701, 0.852027, , 
499521, 57085, 673571, 74920, 1.70, 0.629572, 0.740449, 0.850257, , 
499554, 57083, 673618, 74934, 1.74, 0.629365, 0.740685, 0.849707, , 
499657, 57115, 673730, 74904, 1.78, 0.630090, 0.739542, 0.851999, , 
499620, 57105, 673674, 74901, 1.82, 0.629883, 0.739629, 0.851620, , 
499539, 57088, 673572, 74901, 1.86, 0.629605, 0.739934, 0.850894, , 
499434, 57064, 673435, 74905, 1.90, 0.629175, 0.740452, 0.849718, , 
499724, 57106, 673811, 74928, 1.94, 0.629493, 0.739946, 0.850728, , 
499863, 57139, 673979, 74902, 1.98, 0.630106, 0.738744, 0.852942, , 
499886, 57144, 674004, 74897, 2.02, 0.630191, 0.738534, 0.853299, , 
499782, 57111, 673880, 74921, 2.06, 0.629434, 0.739551, 0.851103, , 
499927, 57133, 674060, 74933, 2.10, 0.629629, 0.739336, 0.851615, , 
