FlowCell Text Data File: 181104_setB_ribodeg_s4.csv
Software Version: 1.46A
Date: 2018-11-04
Time: 16:49:28
User: culviner

Experiment name: 181104_setB_ribodeg

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: sucrose 5.0% to 20.0% v/v
Time: 4 hours
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: .3 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 25.00

*** SCANNING SETTINGS ***
Scanning mode: DUAL UV OD
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Wavelength: 280 nm
Sensitivity: 0
Integration time: 200 ms
LED1 (260 nm) On Time: 8 ms
PD2 (280 nm) On Time: 4 ms
Sample A Zero: 614608
Source A Zero: 57195.6
Sample B Zero: 889347.4
Source B Zero: 74895.4

Data Columns:
SampleA, SourceA, SampleB, SourceB, Position, AbsA, AbsB, ratioA/B, Fraction Number, Fraction Volume (ml)
489829, 56943, 660928, 74790, 0.00, 0.455262, 0.595479, 0.764531, , 
491272, 56976, 662527, 74807, 0.09, 0.450429, 0.591066, 0.762061, , 
491962, 56964, 663498, 74838, 0.13, 0.447126, 0.588950, 0.759192, , 
492605, 56953, 664347, 74828, 0.17, 0.444058, 0.586103, 0.757646, , 
493177, 56945, 665119, 74809, 0.21, 0.441396, 0.583250, 0.756788, , 
493597, 56955, 665735, 74803, 0.25, 0.440014, 0.581223, 0.757049, , 
493716, 56928, 665874, 74805, 0.29, 0.438551, 0.580856, 0.755008, , 
494169, 56948, 666441, 74806, 0.33, 0.437393, 0.579167, 0.755210, , 
494496, 56965, 666893, 74788, 0.37, 0.436650, 0.577315, 0.756346, , 
494644, 56938, 667051, 74812, 0.41, 0.435068, 0.577485, 0.753384, , 
494471, 56965, 666313, 74817, 0.45, 0.436753, 0.579851, 0.753217, , 
493543, 56947, 663321, 74823, 0.50, 0.439950, 0.589083, 0.746839, , 
494139, 56942, 666225, 74812, 0.54, 0.437301, 0.579982, 0.753991, , 
494536, 56927, 668233, 74821, 0.58, 0.435119, 0.574159, 0.757838, , 
476773, 56911, 583212, 74815, 0.61, 0.509389, 0.848293, 0.600488, , 
173704, 56894, 310907, 74818, 0.65, 2.574709, 2.116304, 1.216606, , 
453159, 56920, 627544, 74801, 0.69, 0.613650, 0.700246, 0.876335, , 
