FlowCell Text Data File: 181107_setA_ribodeg_s5.csv
Software Version: 1.46A
Date: 2018-11-07
Time: 16:33:56
User: culviner

Experiment name: 181107_setA_ribodeg

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: sucrose 5.0% to 20.0% v/v
Time: 4 hours
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: .3 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 25.00

*** SCANNING SETTINGS ***
Scanning mode: DUAL UV OD
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Wavelength: 280 nm
Sensitivity: 0
Integration time: 200 ms
LED1 (260 nm) On Time: 8 ms
PD2 (280 nm) On Time: 4 ms
Sample A Zero: 675380
Source A Zero: 56977.1
Sample B Zero: 964872.0
Source B Zero: 75020.4

Data Columns:
SampleA, SourceA, SampleB, SourceB, Position, AbsA, AbsB, ratioA/B, Fraction Number, Fraction Volume (ml)
480198, 56689, 663075, 74875, 0.00, 0.687508, 0.752157, 0.914048, 0, 0.209
480198, 56689, 663075, 74875, 0.00, 0.687508, 0.752157, 0.914048, 0, 0.209
480213, 56709, 663108, 74856, 0.00, 0.688166, 0.751545, 0.915668, , 
479578, 56698, 662213, 74858, 0.00, 0.690476, 0.754321, 0.915361, , 
478987, 56708, 660005, 74855, 0.00, 0.693360, 0.760972, 0.911150, , 
478973, 56694, 660207, 74872, 0.02, 0.692915, 0.760813, 0.910755, , 
476433, 56680, 636062, 74862, 0.06, 0.703289, 0.835640, 0.841617, , 
334324, 56699, 377450, 74852, 0.10, 1.428740, 1.887231, 0.757056, , 
429092, 56680, 539894, 74860, 0.14, 0.917426, 1.165991, 0.786821, , 
436352, 56681, 555336, 74865, 0.18, 0.883132, 1.109284, 0.796128, , 
438994, 56681, 559247, 74868, 0.22, 0.870781, 1.095220, 0.795074, , 
440152, 56690, 561026, 74849, 0.26, 0.865716, 1.088307, 0.795470, , 
440708, 56674, 561791, 74854, 0.30, 0.862555, 1.085695, 0.794473, , 
441088, 56670, 562405, 74859, 0.34, 0.860647, 1.083628, 0.794228, , 
441574, 56676, 563043, 74858, 0.38, 0.858611, 1.081316, 0.794043, , 
441971, 56667, 563523, 74867, 0.42, 0.856447, 1.079840, 0.793124, , 
442266, 56659, 563873, 74882, 0.46, 0.854793, 1.078993, 0.792214, , 
442519, 56669, 564218, 74880, 0.50, 0.853984, 1.077706, 0.792409, , 
442687, 56658, 564470, 74868, 0.54, 0.852810, 1.076483, 0.792219, , 
442936, 56663, 564784, 74868, 0.58, 0.851840, 1.075362, 0.792143, , 
443139, 56660, 565093, 74886, 0.62, 0.850794, 1.074744, 0.791625, , 
443260, 56653, 565318, 74875, 0.66, 0.849983, 1.073645, 0.791679, , 
443438, 56676, 565609, 74856, 0.70, 0.849992, 1.072097, 0.792831, , 
443364, 56647, 565587, 74854, 0.74, 0.849286, 1.072121, 0.792155, , 
443539, 56662, 565825, 74869, 0.78, 0.849020, 1.071677, 0.792235, , 
443576, 56654, 565919, 74880, 0.82, 0.848561, 1.071638, 0.791835, , 
443681, 56655, 566097, 74895, 0.86, 0.848112, 1.071408, 0.791587, , 
443851, 56679, 566324, 74887, 0.90, 0.848195, 1.070385, 0.792421, , 
443985, 56698, 566490, 74871, 0.94, 0.848263, 1.069363, 0.793241, , 
444107, 56700, 566671, 74887, 0.98, 0.847773, 1.069150, 0.792941, , 
444190, 56706, 566821, 74886, 1.02, 0.847607, 1.068590, 0.793202, , 
444121, 56698, 566777, 74851, 1.06, 0.847637, 1.067804, 0.793813, , 
444226, 56694, 566978, 74882, 1.10, 0.847009, 1.067924, 0.793136, , 
444302, 56701, 567122, 74886, 1.14, 0.846911, 1.067520, 0.793345, , 
444295, 56688, 567156, 74878, 1.18, 0.846474, 1.067184, 0.793185, , 
444302, 56683, 567210, 74877, 1.22, 0.846262, 1.066965, 0.793149, , 
444277, 56685, 567231, 74848, 1.26, 0.846449, 1.066109, 0.793961, , 
444408, 56695, 567459, 74871, 1.30, 0.846207, 1.065919, 0.793875, , 
444448, 56697, 567554, 74867, 1.34, 0.846095, 1.065474, 0.794102, , 
444536, 56692, 567733, 74903, 1.38, 0.845509, 1.065807, 0.793304, , 
444531, 56683, 567802, 74906, 1.42, 0.845207, 1.065643, 0.793143, , 
444496, 56681, 567816, 74884, 1.47, 0.845296, 1.065001, 0.793705, , 
444608, 56703, 568009, 74878, 1.50, 0.845575, 1.064154, 0.794598, , 
444567, 56682, 568032, 74899, 1.55, 0.845005, 1.064638, 0.793702, , 
444556, 56691, 568075, 74871, 1.58, 0.845381, 1.063732, 0.794731, , 
444571, 56694, 568151, 74854, 1.63, 0.845420, 1.063004, 0.795312, , 
444626, 56693, 568312, 74879, 1.67, 0.845131, 1.063106, 0.794964, , 
444611, 56687, 568368, 74872, 1.70, 0.844983, 1.062719, 0.795114, , 
444613, 56687, 568442, 74864, 1.74, 0.844974, 1.062242, 0.795463, , 
444734, 56698, 568757, 74884, 1.78, 0.844814, 1.061663, 0.795746, , 
444780, 56713, 568996, 74881, 1.83, 0.845144, 1.060736, 0.796753, , 
444758, 56707, 569054, 74879, 1.87, 0.845029, 1.060477, 0.796839, , 
444749, 56697, 569099, 74886, 1.91, 0.844709, 1.060506, 0.796516, , 
444671, 56684, 569033, 74869, 1.95, 0.844599, 1.060282, 0.796580, , 
444587, 56653, 568990, 74891, 1.99, 0.843866, 1.061026, 0.795330, , 
