FlowCell Text Data File: 181103_setA_ribodeg_s3.csv
Software Version: 1.46A
Date: 2018-11-03
Time: 12:09:32
User: culviner

Experiment name: 181103_setA_ribodeg

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: sucrose 5.0% to 20.0% v/v
Time: 4 hours
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: .3 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 25.00

*** SCANNING SETTINGS ***
Scanning mode: DUAL UV OD
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Wavelength: 280 nm
Sensitivity: 0
Integration time: 200 ms
LED1 (260 nm) On Time: 8 ms
PD2 (280 nm) On Time: 4 ms
Sample A Zero: 681051
Source A Zero: 57266.4
Sample B Zero: 974534.4
Source B Zero: 75822.8

Data Columns:
SampleA, SourceA, SampleB, SourceB, Position, AbsA, AbsB, ratioA/B, Fraction Number, Fraction Volume (ml)
503393, 57006, 688252, 75538, 0.00, 0.609146, 0.693453, 0.878424, , 
278684, 57045, 456154, 75529, 0.10, 1.820394, 1.522281, 1.195833, , 
465070, 57080, 639106, 75529, 0.14, 0.773818, 0.842539, 0.918436, , 
478506, 57101, 643339, 75543, 0.18, 0.716295, 0.829606, 0.863416, , 
479571, 57112, 645802, 75511, 0.21, 0.712141, 0.821050, 0.867353, , 
480157, 57114, 646957, 75547, 0.26, 0.709714, 0.818409, 0.867187, , 
480257, 57084, 647191, 75550, 0.30, 0.708212, 0.817760, 0.866039, , 
480274, 57081, 647501, 75523, 0.34, 0.708032, 0.816075, 0.867607, , 
480169, 57038, 647898, 75530, 0.38, 0.706938, 0.815026, 0.867381, , 
480371, 57044, 648519, 75511, 0.42, 0.706292, 0.812588, 0.869189, , 
480400, 57011, 648842, 75526, 0.46, 0.704985, 0.811985, 0.868224, , 
480616, 57029, 649285, 75518, 0.50, 0.704711, 0.810396, 0.869589, , 
480824, 57044, 649713, 75532, 0.54, 0.704364, 0.809441, 0.870186, , 
480827, 57038, 649929, 75509, 0.58, 0.704136, 0.808157, 0.871286, , 
480980, 57040, 650280, 75522, 0.62, 0.703557, 0.807416, 0.871368, , 
480921, 57022, 650296, 75505, 0.66, 0.703162, 0.806912, 0.871423, , 
481024, 57012, 650497, 75528, 0.70, 0.702365, 0.806903, 0.870445, , 
481035, 57003, 650584, 75529, 0.74, 0.701995, 0.806661, 0.870248, , 
481106, 57002, 650709, 75523, 0.78, 0.701657, 0.806113, 0.870420, , 
481316, 57021, 651002, 75543, 0.82, 0.701446, 0.805740, 0.870562, , 
481267, 57008, 650914, 75525, 0.86, 0.701188, 0.805532, 0.870466, , 
481211, 56995, 650836, 75501, 0.90, 0.700959, 0.805133, 0.870614, , 
481427, 57016, 651111, 75525, 0.94, 0.700795, 0.804922, 0.870637, , 
481533, 57017, 651267, 75543, 0.98, 0.700380, 0.804919, 0.870125, , 
481424, 56987, 651103, 75533, 1.02, 0.699767, 0.805160, 0.869103, , 
481422, 56992, 651073, 75508, 1.06, 0.699955, 0.804586, 0.869957, , 
481650, 57016, 651366, 75529, 1.10, 0.699847, 0.804239, 0.870198, , 
481761, 57024, 651491, 75538, 1.14, 0.699663, 0.804093, 0.870127, , 
481955, 57060, 651726, 75526, 1.18, 0.700130, 0.803046, 0.871844, , 
481958, 57045, 651735, 75548, 1.22, 0.699580, 0.803605, 0.870552, , 
481932, 57034, 651675, 75543, 1.26, 0.699296, 0.803657, 0.870142, , 
482064, 57054, 651841, 75536, 1.30, 0.699453, 0.802957, 0.871096, , 
482151, 57057, 651943, 75547, 1.34, 0.699191, 0.802935, 0.870794, , 
482184, 57062, 651976, 75542, 1.38, 0.699230, 0.802699, 0.871098, , 
482209, 57054, 652007, 75558, 1.42, 0.698837, 0.803030, 0.870250, , 
482149, 57043, 651906, 75546, 1.46, 0.698697, 0.803023, 0.870084, , 
482278, 57057, 652067, 75557, 1.50, 0.698652, 0.802818, 0.870249, , 
482374, 57074, 652174, 75555, 1.54, 0.698854, 0.802434, 0.870918, , 
482363, 57059, 652153, 75577, 1.58, 0.698363, 0.803086, 0.869600, , 
482347, 57053, 652113, 75579, 1.62, 0.698216, 0.803263, 0.869225, , 
482494, 57082, 652279, 75568, 1.66, 0.698632, 0.802457, 0.870617, , 
482503, 57086, 652262, 75552, 1.70, 0.698737, 0.802082, 0.871154, , 
482630, 57094, 652427, 75575, 1.74, 0.698486, 0.802186, 0.870728, , 
