FlowCell Text Data File: 181025_setB_mat2_s1.csv
Software Version: 1.46A
Date: 2018-10-25
Time: 13:39:04
User: culviner

Experiment name: 181025_setA_mat2

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: sucrose 5.0% to 20.0% v/v
Time: 4 hours
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: .3 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 25.00

*** SCANNING SETTINGS ***
Scanning mode: DUAL UV OD
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Wavelength: 280 nm
Sensitivity: 0
Integration time: 200 ms
LED1 (260 nm) On Time: 8 ms
PD2 (280 nm) On Time: 4 ms
Sample A Zero: 695096
Source A Zero: 57723.1
Sample B Zero: 989397.5
Source B Zero: 75232.5

Data Columns:
SampleA, SourceA, SampleB, SourceB, Position, AbsA, AbsB, ratioA/B, Fraction Number, Fraction Volume (ml)
671949, 57884, 958457, 75287, 75.75, 0.074994, 0.065499, 1.144960, , 
671609, 57880, 958474, 75297, 75.79, 0.075888, 0.065731, 1.154523, , 
671141, 57878, 958332, 75321, 75.84, 0.077243, 0.066672, 1.158561, , 
671014, 57873, 958380, 75302, 75.87, 0.077454, 0.066062, 1.172435, , 
671266, 57882, 958282, 75289, 75.92, 0.077004, 0.065921, 1.168130, , 
671692, 57872, 958588, 75279, 75.96, 0.075352, 0.065009, 1.159098, , 
671507, 57841, 958451, 75303, 75.99, 0.074819, 0.065940, 1.134662, , 
671350, 57805, 958202, 75320, 76.03, 0.074024, 0.066919, 1.106180, 14, 0.481
671483, 57842, 958439, 75292, 76.08, 0.074928, 0.065671, 1.140966, , 
671928, 57882, 958782, 75293, 76.12, 0.074987, 0.064976, 1.154067, , 
671439, 57829, 958277, 75301, 76.16, 0.074602, 0.066252, 1.126031, , 
671586, 57864, 958499, 75325, 76.20, 0.075392, 0.066428, 1.134951, , 
671614, 57860, 958573, 75322, 76.24, 0.075165, 0.066192, 1.135570, , 
671362, 57853, 958364, 75289, 76.28, 0.075686, 0.065748, 1.151148, , 
671723, 57856, 958558, 75304, 76.32, 0.074692, 0.065742, 1.136144, , 
671769, 57860, 958682, 75298, 76.36, 0.074693, 0.065320, 1.143493, , 
671601, 57857, 958601, 75297, 76.40, 0.075099, 0.065464, 1.147182, , 
671568, 57850, 958515, 75299, 76.44, 0.074952, 0.065698, 1.140852, , 
671820, 57882, 958908, 75296, 76.48, 0.075316, 0.064792, 1.162430, , 
672022, 57887, 958933, 75278, 76.52, 0.074877, 0.064257, 1.165276, , 
671995, 57882, 958777, 75278, 76.56, 0.074783, 0.064585, 1.157896, , 
671777, 57868, 958634, 75278, 76.60, 0.074952, 0.064886, 1.155134, , 
671624, 57874, 958415, 75284, 76.64, 0.075630, 0.065507, 1.154534, , 
671611, 57885, 958712, 75286, 76.68, 0.076058, 0.064936, 1.171284, , 
672037, 57906, 959013, 75297, 76.72, 0.075503, 0.064598, 1.168821, , 
671659, 57887, 958694, 75294, 76.76, 0.075983, 0.065188, 1.165597, , 
671280, 57862, 958449, 75290, 76.80, 0.076254, 0.065596, 1.162478, , 
670971, 57838, 958054, 75277, 76.84, 0.076347, 0.066079, 1.155395, , 
671413, 57865, 958451, 75254, 76.88, 0.075955, 0.064628, 1.175262, , 
671901, 57881, 958986, 75262, 76.92, 0.075034, 0.063717, 1.177603, , 
671564, 57885, 958551, 75251, 76.96, 0.076202, 0.064337, 1.184410, , 
671471, 57874, 958567, 75263, 77.00, 0.076096, 0.064625, 1.177504, , 
671530, 57871, 958517, 75254, 77.04, 0.075810, 0.064489, 1.175553, , 
671625, 57855, 958580, 75276, 77.08, 0.074955, 0.064946, 1.154118, , 
671913, 57882, 958787, 75274, 77.12, 0.075033, 0.064457, 1.164072, , 
671671, 57858, 958570, 75285, 77.16, 0.074921, 0.065208, 1.148959, , 
671607, 57874, 958477, 75276, 77.20, 0.075682, 0.065162, 1.161434, , 
671930, 57893, 958836, 75269, 77.24, 0.075370, 0.064220, 1.173614, , 
671822, 57879, 958675, 75261, 77.28, 0.075204, 0.064344, 1.168769, , 
671629, 57899, 958662, 75256, 77.32, 0.076498, 0.064238, 1.190864, , 
671329, 57873, 958237, 75271, 77.36, 0.076494, 0.065533, 1.167248, , 
671344, 57862, 958480, 75284, 77.40, 0.076059, 0.065370, 1.163509, , 
671333, 57878, 958509, 75245, 77.44, 0.076658, 0.064265, 1.192847, , 
671590, 57877, 958493, 75268, 77.48, 0.075840, 0.064915, 1.168301, , 
671549, 57873, 958474, 75287, 77.52, 0.075823, 0.065463, 1.158256, , 
671590, 57877, 958493, 75268, 79.62, 0.075840, 0.064915, 1.168301, A, 0.299
