FlowCell Text Data File: 181107_setA_ribodeg_s2.csv
Software Version: 1.46A
Date: 2018-11-07
Time: 16:02:44
User: culviner

Experiment name: 181107_setA_ribodeg

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: sucrose 5.0% to 20.0% v/v
Time: 4 hours
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: .3 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 25.00

*** SCANNING SETTINGS ***
Scanning mode: DUAL UV OD
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Wavelength: 280 nm
Sensitivity: 0
Integration time: 200 ms
LED1 (260 nm) On Time: 8 ms
PD2 (280 nm) On Time: 4 ms
Sample A Zero: 675380
Source A Zero: 56977.1
Sample B Zero: 964872.0
Source B Zero: 75020.4

Data Columns:
SampleA, SourceA, SampleB, SourceB, Position, AbsA, AbsB, ratioA/B, Fraction Number, Fraction Volume (ml)
481235, 56707, 660554, 74932, 0.00, 0.683743, 0.761369, 0.898045, , 
481608, 56716, 660928, 74921, 0.09, 0.682483, 0.759932, 0.898084, , 
481588, 56715, 660887, 74899, 0.13, 0.682532, 0.759465, 0.898701, , 
481564, 56696, 660859, 74918, 0.17, 0.681948, 0.760062, 0.897227, , 
455044, 56672, 622753, 74911, 0.21, 0.796984, 0.879581, 0.906094, , 
464083, 56686, 644724, 74899, 0.25, 0.757244, 0.809373, 0.935593, , 
468345, 56681, 641483, 74905, 0.29, 0.738358, 0.819692, 0.900775, , 
471557, 56687, 646141, 74918, 0.33, 0.724590, 0.805459, 0.899599, , 
471829, 56673, 646883, 74914, 0.37, 0.722905, 0.803038, 0.900212, , 
474920, 56679, 653705, 74894, 0.42, 0.709761, 0.781354, 0.908372, , 
475235, 56718, 650909, 74862, 0.46, 0.709811, 0.789133, 0.899483, , 
475090, 56702, 650199, 74895, 0.49, 0.709858, 0.792221, 0.896036, , 
475877, 56672, 652466, 74885, 0.54, 0.705389, 0.784936, 0.898658, , 
479437, 56644, 659446, 74878, 0.58, 0.689128, 0.763299, 0.902828, , 
478955, 56632, 658010, 74883, 0.62, 0.690753, 0.767828, 0.899619, , 
478125, 56663, 655551, 74880, 0.66, 0.695421, 0.775294, 0.896978, , 
471304, 56663, 643534, 74890, 0.69, 0.724821, 0.812854, 0.891699, , 
325873, 56694, 497052, 74883, 0.74, 1.480946, 1.333257, 1.110773, , 
423933, 56693, 600823, 74865, 0.78, 0.942644, 0.950602, 0.991629, , 
464809, 56676, 614988, 74883, 0.81, 0.753684, 0.904118, 0.833613, , 
464110, 56652, 614216, 74877, 0.86, 0.755897, 0.906488, 0.833874, , 
472771, 56661, 629595, 74891, 0.90, 0.718390, 0.857019, 0.838243, , 
475348, 56661, 632153, 74899, 0.94, 0.707268, 0.849062, 0.832999, , 
475863, 56670, 633026, 74882, 0.98, 0.705377, 0.845822, 0.833954, , 
474885, 56676, 628272, 74881, 1.01, 0.709803, 0.860990, 0.824404, , 
435788, 56695, 601604, 74871, 1.06, 0.886284, 0.948145, 0.934756, , 
149374, 56728, 231773, 74854, 1.10, 3.078249, 2.870254, 1.072466, , 
353178, 56711, 558036, 74880, 1.14, 1.316920, 1.099912, 1.197296, , 
465315, 56676, 633944, 74899, 1.18, 0.751458, 0.843359, 0.891030, , 
466095, 56683, 632459, 74884, 1.22, 0.748284, 0.847682, 0.882741, , 
466310, 56697, 631652, 74878, 1.26, 0.747845, 0.850094, 0.879720, , 
466773, 56693, 632400, 74902, 1.30, 0.745670, 0.848355, 0.878961, , 
466958, 56673, 632701, 74868, 1.34, 0.744138, 0.846481, 0.879096, , 
467238, 56677, 633069, 74870, 1.38, 0.743056, 0.845362, 0.878979, , 
467476, 56680, 633440, 74869, 1.42, 0.742122, 0.844155, 0.879130, , 
467632, 56656, 633645, 74900, 1.46, 0.740573, 0.844337, 0.877106, , 
467900, 56685, 633851, 74913, 1.50, 0.740447, 0.844031, 0.877275, , 
468100, 56700, 633944, 74893, 1.54, 0.740114, 0.843198, 0.877747, , 
469251, 56705, 636604, 74864, 1.58, 0.735270, 0.833977, 0.881643, , 
469670, 56691, 637644, 74889, 1.62, 0.732938, 0.831360, 0.881614, , 
470709, 56657, 641451, 74880, 1.66, 0.727190, 0.819120, 0.887770, , 
473935, 56637, 646462, 74867, 1.70, 0.712492, 0.803085, 0.887194, , 
473023, 56646, 641983, 74874, 1.74, 0.716758, 0.817287, 0.876997, , 
473496, 56679, 642611, 74897, 1.78, 0.715905, 0.815935, 0.877404, , 
473836, 56688, 643053, 74905, 1.82, 0.714761, 0.814765, 0.877261, , 
474125, 56729, 643435, 74871, 1.86, 0.714993, 0.812653, 0.879826, , 
