FlowCell Text Data File: 181108_setB_ribodeg_s1.csv
Software Version: 1.46A
Date: 2018-11-08
Time: 11:26:12
User: culviner

Experiment name: 181108_setB_ribodeg

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: sucrose 5.0% to 20.0% v/v
Time: 4 hours
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: .3 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 25.00

*** SCANNING SETTINGS ***
Scanning mode: DUAL UV OD
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Wavelength: 280 nm
Sensitivity: 0
Integration time: 200 ms
LED1 (260 nm) On Time: 8 ms
PD2 (280 nm) On Time: 4 ms
Sample A Zero: 631688
Source A Zero: 56881.5
Sample B Zero: 917429.8
Source B Zero: 74858.2

Data Columns:
SampleA, SourceA, SampleB, SourceB, Position, AbsA, AbsB, ratioA/B, Fraction Number, Fraction Volume (ml)
376764, 56835, 548325, 74856, 0.00, 1.055706, 1.037389, 1.017657, 0, 0.209
376764, 56835, 548325, 74856, 0.00, 1.055706, 1.037389, 1.017657, 0, 0.209
376554, 56792, 548008, 74821, 0.00, 1.055298, 1.037612, 1.017045, , 
376581, 56773, 548070, 74859, 0.00, 1.054466, 1.038407, 1.015465, , 
376567, 56774, 548018, 74837, 0.00, 1.054578, 1.038006, 1.015966, , 
376586, 56771, 548056, 74843, 0.02, 1.054367, 1.038028, 1.015741, , 
376642, 56777, 548127, 74854, 0.06, 1.054279, 1.038063, 1.015622, , 
376568, 56759, 548037, 74848, 0.10, 1.054032, 1.038232, 1.015218, , 
376487, 56782, 547738, 74851, 0.14, 1.055302, 1.039413, 1.015286, , 
377398, 56810, 549769, 74854, 0.18, 1.051365, 1.032034, 1.018731, , 
377721, 56768, 550527, 74856, 0.22, 1.048101, 1.029311, 1.018256, , 
378040, 56740, 550971, 74847, 0.26, 1.045365, 1.027443, 1.017443, , 
378540, 56762, 551527, 74858, 0.30, 1.043453, 1.025707, 1.017302, , 
378807, 56782, 551878, 74841, 0.34, 1.042732, 1.023966, 1.018326, , 
378937, 56777, 552112, 74850, 0.38, 1.041849, 1.023354, 1.018073, , 
378917, 56751, 552098, 74830, 0.42, 1.041020, 1.022867, 1.017747, , 
379240, 56800, 552578, 74842, 0.46, 1.041043, 1.021438, 1.019193, , 
379379, 56813, 552734, 74847, 0.50, 1.040761, 1.021004, 1.019350, , 
378827, 56818, 552028, 74855, 0.54, 1.043920, 1.023796, 1.019657, , 
377499, 56802, 548532, 74831, 0.58, 1.050530, 1.035955, 1.014069, , 
377836, 56799, 549306, 74857, 0.62, 1.048596, 1.033813, 1.014299, , 
378303, 56781, 550594, 74860, 0.66, 1.045420, 1.029173, 1.015786, , 
378341, 56802, 550570, 74842, 0.70, 1.045971, 1.028776, 1.016714, , 
378535, 56831, 550920, 74816, 0.74, 1.045966, 1.026795, 1.018671, , 
377931, 56810, 549280, 74871, 0.78, 1.048477, 1.034285, 1.013722, , 
370255, 56809, 534134, 74834, 0.82, 1.090427, 1.089648, 1.000714, , 
341978, 56790, 635991, 74856, 0.86, 1.252297, 0.738442, 1.695864, , 
228428, 56794, 242485, 74823, 0.90, 2.078098, 2.681090, 0.775094, , 
259637, 56784, 459927, 74854, 0.94, 1.815706, 1.391679, 1.304687, , 
374796, 56807, 549021, 74836, 0.98, 1.065413, 1.034293, 1.030088, , 
375713, 56776, 548817, 74842, 1.02, 1.059296, 1.035204, 1.023273, , 
376153, 56787, 549308, 74854, 1.06, 1.057298, 1.033725, 1.022804, , 
376841, 56803, 550532, 74842, 1.10, 1.054135, 1.028915, 1.024511, , 
378445, 56755, 552167, 74827, 1.14, 1.043715, 1.022534, 1.020714, , 
379029, 56821, 552419, 74863, 1.18, 1.042938, 1.022584, 1.019904, , 
380455, 56829, 555892, 74863, 1.22, 1.035542, 1.009952, 1.025338, , 
381147, 56838, 554735, 74884, 1.26, 1.032148, 1.014717, 1.017179, , 
211917, 56841, 270860, 74881, 1.30, 2.233302, 2.459600, 0.907994, , 
272098, 56838, 444597, 74861, 1.34, 1.721733, 1.460196, 1.179111, , 
303948, 56842, 458751, 74879, 1.38, 1.495385, 1.397513, 1.070033, , 
304655, 56856, 459830, 74839, 1.42, 1.491135, 1.391700, 1.071448, , 
305036, 56874, 460239, 74862, 1.46, 1.489225, 1.390528, 1.070978, , 
305131, 56847, 460349, 74856, 1.50, 1.487617, 1.389885, 1.070317, , 
305262, 56834, 460530, 74881, 1.54, 1.486270, 1.389765, 1.069440, , 
305347, 56833, 460628, 74863, 1.58, 1.485665, 1.388852, 1.069707, , 
305445, 56841, 460638, 74856, 1.62, 1.485296, 1.388620, 1.069621, , 
305709, 56854, 460701, 74863, 1.66, 1.483996, 1.388532, 1.068752, , 
305856, 56856, 460751, 74851, 1.70, 1.483085, 1.387991, 1.068512, , 
305859, 56800, 460586, 74857, 1.75, 1.481048, 1.388874, 1.066366, , 
306012, 56794, 460705, 74873, 1.78, 1.479809, 1.388784, 1.065543, , 
306163, 56803, 460759, 74854, 1.82, 1.479124, 1.388036, 1.065623, , 
306298, 56800, 460766, 74834, 1.86, 1.478114, 1.387467, 1.065332, , 
306320, 56784, 460715, 74827, 1.90, 1.477390, 1.387502, 1.064784, , 
306411, 56793, 460787, 74822, 1.94, 1.477107, 1.387052, 1.064925, , 
