FlowCell Text Data File: 181103_setA_ribodeg_s6.csv
Software Version: 1.46A
Date: 2018-11-03
Time: 13:01:50
User: culviner

Experiment name: 181103_setA_ribodeg

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: sucrose 5.0% to 20.0% v/v
Time: 4 hours
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: .3 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 25.00

*** SCANNING SETTINGS ***
Scanning mode: DUAL UV OD
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Wavelength: 280 nm
Sensitivity: 0
Integration time: 200 ms
LED1 (260 nm) On Time: 8 ms
PD2 (280 nm) On Time: 4 ms
Sample A Zero: 681051
Source A Zero: 57266.4
Sample B Zero: 974534.4
Source B Zero: 75822.8

Data Columns:
SampleA, SourceA, SampleB, SourceB, Position, AbsA, AbsB, ratioA/B, Fraction Number, Fraction Volume (ml)
503978, 57055, 686694, 75188, 0.00, 0.608527, 0.688660, 0.883639, , 
503724, 57043, 686404, 75215, 0.00, 0.609128, 0.690235, 0.882494, , 
504557, 57087, 688040, 75227, 0.02, 0.607325, 0.685758, 0.885625, , 
503297, 57061, 684138, 75184, 0.06, 0.611509, 0.696069, 0.878517, , 
503226, 57056, 683931, 75206, 0.10, 0.611618, 0.697269, 0.877163, , 
503198, 57054, 683830, 75215, 0.14, 0.611661, 0.697808, 0.876546, , 
503074, 57039, 683614, 75203, 0.18, 0.611627, 0.698123, 0.876102, , 
503032, 57036, 683534, 75186, 0.22, 0.611690, 0.697903, 0.876468, , 
503157, 57054, 683695, 75201, 0.26, 0.611827, 0.697831, 0.876756, , 
503195, 57057, 683743, 75204, 0.30, 0.611780, 0.697770, 0.876766, , 
503102, 57046, 683602, 75189, 0.34, 0.611764, 0.697783, 0.876725, , 
503283, 57076, 683832, 75189, 0.38, 0.612104, 0.697105, 0.878065, , 
503256, 57068, 683785, 75189, 0.42, 0.611927, 0.697244, 0.877637, , 
503084, 57040, 683548, 75173, 0.46, 0.611622, 0.697513, 0.876860, , 
503365, 57079, 683923, 75189, 0.50, 0.611878, 0.696837, 0.878079, , 
503340, 57062, 683893, 75220, 0.54, 0.611370, 0.697756, 0.876194, , 
503259, 57056, 683768, 75190, 0.58, 0.611484, 0.697321, 0.876905, , 
503144, 57039, 683615, 75180, 0.62, 0.611342, 0.697504, 0.876472, , 
503407, 57086, 683944, 75173, 0.66, 0.611958, 0.696346, 0.878813, , 
503493, 57088, 684059, 75198, 0.70, 0.611680, 0.696677, 0.877996, , 
503358, 57076, 683869, 75163, 0.74, 0.611799, 0.696299, 0.878644, , 
503399, 57070, 683919, 75184, 0.78, 0.611417, 0.696715, 0.877572, , 
503646, 57116, 684231, 75177, 0.82, 0.612062, 0.695608, 0.879895, , 
503569, 57097, 684121, 75180, 0.86, 0.611694, 0.696012, 0.878855, , 
503549, 57086, 684097, 75192, 0.90, 0.611381, 0.696405, 0.877911, , 
503652, 57103, 684224, 75189, 0.95, 0.611572, 0.695950, 0.878758, , 
503451, 57063, 683959, 75195, 0.99, 0.610955, 0.696892, 0.876685, , 
503563, 57082, 684088, 75184, 1.03, 0.611181, 0.696217, 0.877860, , 
503520, 57069, 684033, 75181, 1.07, 0.610889, 0.696298, 0.877339, , 
