FlowCell Text Data File: 181108_setB_ribodeg_s3.csv
Software Version: 1.46A
Date: 2018-11-08
Time: 12:01:12
User: culviner

Experiment name: 181108_setB_ribodeg

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: sucrose 5.0% to 20.0% v/v
Time: 4 hours
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: .3 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 25.00

*** SCANNING SETTINGS ***
Scanning mode: DUAL UV OD
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Wavelength: 280 nm
Sensitivity: 0
Integration time: 200 ms
LED1 (260 nm) On Time: 8 ms
PD2 (280 nm) On Time: 4 ms
Sample A Zero: 631688
Source A Zero: 56881.5
Sample B Zero: 917429.8
Source B Zero: 74858.2

Data Columns:
SampleA, SourceA, SampleB, SourceB, Position, AbsA, AbsB, ratioA/B, Fraction Number, Fraction Volume (ml)
390122, 56884, 563078, 74870, 0.00, 0.986181, 0.984252, 1.001961, 0, 0.210
390122, 56884, 563078, 74870, 0.00, 0.986181, 0.984252, 1.001961, 0, 0.210
389925, 56846, 562790, 74835, 0.00, 0.985848, 0.984340, 1.001531, , 
389960, 56855, 562814, 74819, 0.00, 0.985988, 0.983823, 1.002200, , 
389054, 56883, 560895, 74838, 0.00, 0.991755, 0.991219, 1.000540, , 
389777, 56873, 562629, 74838, 0.02, 0.987596, 0.984998, 1.002638, , 
372324, 56857, 465179, 74844, 0.06, 1.080753, 1.368524, 0.789722, , 
244740, 56850, 417157, 74814, 0.10, 1.938983, 1.587335, 1.221533, , 
372927, 56864, 538656, 74844, 0.14, 1.077694, 1.072925, 1.004444, , 
371868, 56875, 537035, 74824, 0.18, 1.083908, 1.078462, 1.005051, , 
371980, 56878, 538425, 74840, 0.22, 1.083400, 1.073682, 1.009051, , 
371945, 56842, 538970, 74828, 0.26, 1.082297, 1.071320, 1.010247, , 
371758, 56794, 539252, 74801, 0.30, 1.081598, 1.069538, 1.011275, , 
371799, 56789, 540036, 74840, 0.35, 1.081192, 1.067660, 1.012674, , 
371885, 56807, 540555, 74849, 0.39, 1.081367, 1.065967, 1.014447, , 
371716, 56795, 540699, 74824, 0.43, 1.081865, 1.064756, 1.016068, , 
371640, 56775, 540869, 74835, 0.47, 1.081562, 1.064419, 1.016106, , 
371664, 56774, 541092, 74824, 0.50, 1.081394, 1.063292, 1.017025, , 
371792, 56788, 541566, 74841, 0.54, 1.081194, 1.061985, 1.018088, , 
371850, 56792, 541907, 74822, 0.59, 1.081019, 1.060204, 1.019633, , 
371964, 56796, 542176, 74850, 0.62, 1.080536, 1.059958, 1.019414, , 
372065, 56810, 542380, 74848, 0.67, 1.080485, 1.059146, 1.020147, , 
372116, 56813, 542518, 74851, 0.71, 1.080313, 1.058714, 1.020401, , 
372098, 56790, 542479, 74878, 0.75, 1.079583, 1.059586, 1.018872, , 
372143, 56806, 542545, 74856, 0.79, 1.079912, 1.058749, 1.019989, , 
372118, 56788, 542538, 74863, 0.83, 1.079401, 1.058963, 1.019300, , 
372224, 56814, 542724, 74856, 0.87, 1.079755, 1.058084, 1.020481, , 
372400, 56852, 543009, 74862, 0.91, 1.080156, 1.057187, 1.021726, , 
372475, 56868, 543167, 74858, 0.95, 1.080319, 1.056493, 1.022552, , 
372427, 56857, 543124, 74847, 0.99, 1.080187, 1.056356, 1.022560, , 
372348, 56824, 543059, 74858, 1.03, 1.079433, 1.056894, 1.021326, , 
372294, 56815, 543023, 74843, 1.07, 1.079406, 1.056623, 1.021562, , 
372306, 56823, 543031, 74832, 1.11, 1.079628, 1.056297, 1.022087, , 
372294, 56822, 543017, 74820, 1.15, 1.079658, 1.056026, 1.022378, , 
372332, 56818, 543081, 74847, 1.19, 1.079305, 1.056516, 1.021570, , 
372342, 56822, 543074, 74831, 1.23, 1.079394, 1.056111, 1.022046, , 
372240, 56796, 542920, 74822, 1.27, 1.079018, 1.056440, 1.021372, , 
372202, 56774, 542883, 74837, 1.31, 1.078435, 1.056982, 1.020297, , 
372148, 56768, 542790, 74812, 1.35, 1.078515, 1.056653, 1.020690, , 
372227, 56767, 542896, 74839, 1.39, 1.078045, 1.056987, 1.019922, , 
372297, 56781, 542988, 74836, 1.43, 1.078165, 1.056565, 1.020444, , 
372271, 56777, 542948, 74820, 1.47, 1.078163, 1.056282, 1.020715, , 
372265, 56771, 542936, 74821, 1.51, 1.077980, 1.056354, 1.020473, , 
372320, 56776, 543011, 74823, 1.55, 1.077858, 1.056129, 1.020574, , 
372521, 56810, 543285, 74845, 1.59, 1.077979, 1.055705, 1.021098, , 
372519, 56807, 543279, 74841, 1.63, 1.077882, 1.055620, 1.021089, , 
372455, 56794, 543180, 74830, 1.67, 1.077765, 1.055691, 1.020910, , 
372411, 56777, 543124, 74832, 1.71, 1.077394, 1.055952, 1.020306, , 
372451, 56780, 543193, 74844, 1.75, 1.077282, 1.056019, 1.020135, , 
372471, 56780, 543222, 74842, 1.79, 1.077173, 1.055858, 1.020187, , 
372573, 56797, 543342, 74847, 1.83, 1.077225, 1.055547, 1.020537, , 
372543, 56791, 543309, 74838, 1.87, 1.077173, 1.055427, 1.020604, , 
372477, 56777, 543214, 74827, 1.91, 1.077032, 1.055484, 1.020415, , 
372555, 56788, 543335, 74837, 1.95, 1.076999, 1.055304, 1.020558, , 
372590, 56786, 543389, 74851, 1.99, 1.076735, 1.055481, 1.020137, , 
372545, 56774, 543336, 74846, 2.03, 1.076550, 1.055543, 1.019902, , 
372587, 56787, 543389, 74836, 2.07, 1.076788, 1.055077, 1.020578, , 
372499, 56763, 543277, 74835, 2.11, 1.076406, 1.055465, 1.019840, , 
372655, 56797, 543474, 74836, 2.15, 1.076775, 1.054762, 1.020870, , 
372713, 56813, 543534, 74821, 2.19, 1.077032, 1.054135, 1.021722, , 
372866, 56844, 543732, 74842, 2.23, 1.077309, 1.053967, 1.022147, , 
372921, 56862, 543785, 74814, 2.27, 1.077655, 1.053016, 1.023399, , 
372862, 56834, 543730, 74848, 2.31, 1.076971, 1.054136, 1.021663, , 
372869, 56820, 543744, 74861, 2.35, 1.076428, 1.054434, 1.020859, , 
372885, 56828, 543751, 74850, 2.39, 1.076629, 1.054112, 1.021361, , 
372946, 56848, 543801, 74829, 2.43, 1.077014, 1.053361, 1.022455, , 
372909, 56837, 543725, 74812, 2.47, 1.076821, 1.053184, 1.022443, , 
373002, 56843, 543874, 74853, 2.51, 1.076527, 1.053736, 1.021628, , 
372832, 56816, 543626, 74818, 2.55, 1.076487, 1.053713, 1.021613, , 
372881, 56823, 543680, 74828, 2.59, 1.076471, 1.053782, 1.021530, , 
372954, 56836, 543766, 74836, 2.63, 1.076538, 1.053679, 1.021695, , 
372923, 56825, 543724, 74831, 2.67, 1.076312, 1.053700, 1.021460, , 
372846, 56803, 543608, 74829, 2.71, 1.075942, 1.054076, 1.020744, , 
372900, 56819, 543663, 74810, 2.75, 1.076222, 1.053360, 1.021704, , 
373029, 56845, 543834, 74823, 2.79, 1.076451, 1.053077, 1.022196, , 
373086, 56851, 543917, 74836, 2.83, 1.076354, 1.053119, 1.022063, , 
373071, 56854, 543879, 74815, 2.87, 1.076544, 1.052694, 1.022656, , 
373035, 56834, 543840, 74833, 2.91, 1.076022, 1.053324, 1.021549, , 
373106, 56847, 543931, 74840, 2.96, 1.076100, 1.053175, 1.021768, , 
373167, 56854, 544005, 74843, 2.99, 1.076018, 1.052982, 1.021877, , 
373078, 56853, 543845, 74795, 3.04, 1.076470, 1.052282, 1.022987, , 
373247, 56871, 544105, 74842, 3.08, 1.076191, 1.052584, 1.022427, , 
373363, 56899, 544239, 74832, 3.12, 1.076562, 1.051819, 1.023525, , 
373346, 56897, 544216, 74828, 3.15, 1.076583, 1.051796, 1.023567, , 
373360, 56887, 544262, 74847, 3.19, 1.076147, 1.052137, 1.022820, , 
373349, 56897, 544236, 74810, 3.23, 1.076567, 1.051237, 1.024095, , 
373320, 56879, 544226, 74830, 3.27, 1.076079, 1.051813, 1.023070, , 
373223, 56858, 544100, 74816, 3.31, 1.075855, 1.051902, 1.022770, , 
373325, 56873, 544254, 74823, 3.36, 1.075835, 1.051521, 1.023123, , 
373412, 56880, 544382, 74842, 3.40, 1.075610, 1.051558, 1.022873, , 
373476, 56903, 544466, 74823, 3.44, 1.076087, 1.050736, 1.024127, , 
373453, 56902, 544428, 74807, 3.48, 1.076177, 1.050445, 1.024496, , 
